"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"87",86,31606,0.0614756691767386,60696946739.5028,192.042481615841,64.4032176656274,355380910.610405,0.171423147503639,0.413402518509144,0.343384167563121,48.7666173090445,80158905583.5168,21332941.5319992,199.001462790447
"88",87,31707,0.0619421578831173,60311952231.1009,190.216520740218,65.0598949230181,356624308.515934,0.170151701517015,0.412495663418173,0.345538840003785,49.2638584356135,79650465866.0857,21520143.5879828,200.553908892171
"89",88,31903,0.0618750587719023,59970702506.4366,187.978254416314,65.6287634369856,358867593.870117,0.168260038240918,0.413189982133342,0.347146036422907,49.6946100987345,79199797324.5994,21558068.157423,202.22100889546
"90",89,32103,0.0622683238326636,59601401344.3119,185.656796387602,66.2724782625066,361285725.946014,0.166993738902906,0.41217331713547,0.349375447777466,50.1820359710772,78712082891.2246,21775965.1182613,203.833337769805
"91",90,32419,0.0623091397020266,59258318883.1737,182.78885494054,66.8718116630182,365092081.453916,0.166260526234616,0.411178629815849,0.351398871032419,50.6358558832285,78258993961.9286,21822038.1000204,205.484092106461
"92",91,32667,0.0627850736216977,58899636314.5954,180.303169298054,67.5244017701773,368128336.997957,0.163590167447271,0.412250895399027,0.352894358220834,51.1300021878546,77785302883.6521,21963281.4556311,206.904461909386
"93",92,32896,0.0633815661478599,58542059371.6494,177.961026786386,68.2011207309808,370875597.266334,0.162268968871595,0.412329766536965,0.353872811284047,51.642419048121,77313071940.4473,22164766.6052499,208.324670318793
"94",93,33030,0.0634877384196185,58233179112.1881,176.303902852522,68.7874488619645,372365034.766257,0.159703300030275,0.41238268240993,0.356584922797457,52.086391269038,76905151857.3987,22261031.3830432,209.937738053053
"95",94,33178,0.0627524263065887,57943176108.5353,174.643366413091,69.2752470386003,374337438.269774,0.157393453493279,0.413316052806076,0.359033094219061,52.4557558422113,76522161861.4026,22104080.0646654,211.754881950139
"96",95,33310,0.0627439207445212,57659067268.4224,173.098370664732,69.8331331420393,375461100.000915,0.15559891924347,0.41308916241369,0.361332933053137,52.878191538665,76146955942.2681,22120908.2318726,213.27164391379
"97",96,33572,0.0622542595019659,57389767490.5078,170.945333880936,70.3263688741923,378295719.705583,0.154533539854641,0.411861074705111,0.364440605266293,53.2516734711662,75791307484.955,22058588.5100628,215.031089065452
"98",97,33705,0.0622162883845127,57081697230.103,169.356763774226,70.9197915512783,380370782.459651,0.152677644266429,0.410947930574099,0.367749592048657,53.7010177375693,75384457120.2594,22093432.8357385,216.792463676815
"99",98,33834,0.0618312939646509,56817664276.7235,167.930674105112,71.4286103872206,381704457.566264,0.152213749482769,0.40994266122835,0.369687296802033,54.0862993174565,75035764249.8961,22015567.3395752,218.323936534112
"100",99,34121,0.0612526010374842,56544903287.4954,165.718775204406,71.9286527225511,384834705.259783,0.151959204009261,0.409601125406641,0.371266961695144,54.4649352628217,74675544773.3509,21889614.7416759,220.011062727714
"101",100,34293,0.0614411104307001,56259154860.6978,164.054340129758,72.5343442047007,386648272.893936,0.15075963024524,0.409238036917155,0.372991572624151,54.923569563839,74298173548.0302,22037400.6826836,221.74530333576
"102",101,34490,0.0611771527979124,55974952595.6868,162.293280938495,73.089609337377,389032015.564876,0.150565381269933,0.408495216004639,0.374514351986083,55.3440206408468,73922844248.1,21993168.1450735,223.333566676815
"103",102,34535,0.0609816128565224,55726898779.7791,161.363540697203,73.627059757788,389201948.417942,0.149384682206457,0.407470681916896,0.377008831620096,55.7509822791743,73595254089.4993,21998770.8068435,225.072403878829
"104",103,34625,0.0608808664259928,55469135275.7179,160.199668666333,74.1874299101873,390074001.128369,0.148736462093863,0.406584837545126,0.378801444043321,56.1752989168204,73254840913.9635,22035381.6764332,226.750651080204
"105",104,34875,0.0610179211469534,55213859836.459,158.319311359022,74.7745290490502,392888036.029204,0.147268817204301,0.405706093189964,0.381075268817204,56.6198549508999,72917713580.011,22167602.3862808,228.462538801134
