"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"76",75,30044,0,67793118537.3935,225.646114157214,50.20030928128,338224041.84113,0.210790840101185,0.45033950206364,0.323791772067634,38.0120646180452,89530404410.1841,0,NA
"77",76,30193,0,67354527387.3199,223.079943653562,50.6890668710908,339626531.239044,0.208558275096877,0.450766734011195,0.326068956380618,38.3821556663363,88951182744.5638,0,NA
"78",77,30380,0,66890960443.9501,220.180909953753,51.2146863712091,341898156.362355,0.206254114549045,0.452007899934167,0.327485187623436,38.7801588398038,88338977010.3166,0,NA
"79",78,30544,0,66428278466.7503,217.483887070293,51.7428077974709,344026539.099537,0.204066265060241,0.453084075432163,0.329262702985856,39.1800564912058,87727939999.102,0,NA
"80",79,30724,0,65993379432.218,214.794230673799,52.2573637349436,346096596.521814,0.201633901835698,0.453977346699649,0.331174326259602,39.5696822489918,87153594294.4154,0,NA
"81",80,30851,0,65558843546.9695,212.501518741595,52.7757952656083,347546431.813042,0.199669378626301,0.453988525493501,0.333733104275388,39.962242636085,86579728179.7362,0,NA
"82",81,31054,0,65129843061.979,209.7309301925,53.302725836407,350097503.959319,0.197559090616346,0.4546274231983,0.335576737296323,40.3612385624686,86013172344.2471,0,NA
"83",82,31339,0,64698120327.4952,206.446026763761,53.8337387384583,353581209.468671,0.195634831998468,0.455279364370273,0.337375155556974,40.7633256618267,85443021393.1577,0,NA
"84",83,31450,0,64311731271.8738,204.488811675274,54.332286595883,354483832.534007,0.193386327503975,0.45510333863275,0.340222575516693,41.1408299768984,84932739978.8225,0,NA
"85",84,31713,0,63933372492.4172,201.599888034614,54.8289545857308,357088740.010932,0.191151893545234,0.456311291899221,0.341847192003279,41.5169108416202,84433063680.2878,0,NA
"86",85,31914,0,63581232205.0815,199.226772592221,55.3147358122121,358969997.129887,0.189352635207119,0.455536755029141,0.344488312339412,41.8847481644497,83968012609.9953,0,NA
"87",86,32084,0,63184487992.7125,196.934571726445,55.8451817068357,361058274.339928,0.188193492083281,0.456582720359057,0.344938286996634,42.2864059213738,83444055746.1257,0,NA
"88",87,32156,0,62833344329.1125,195.401618140044,56.3368971302961,361408550.031575,0.186870257494713,0.456337852966787,0.346995895011817,42.6587366643087,82980320858.4787,0,NA
"89",88,32258,0,62452900655.2914,193.604379240162,56.8608861759133,362511964.465448,0.185194370388741,0.456909913819828,0.348626697253395,43.0555052449473,82477891161.9642,0,NA
